NAME,YEAR,MONTH,DAY,PRCP
"SIOUX RAPIDS 4 E, IA US",2016,4,10,0.04
"SIOUX RAPIDS 4 E, IA US",2016,4,11,0
"SIOUX RAPIDS 4 E, IA US",2016,4,12,0
"SIOUX RAPIDS 4 E, IA US",2016,4,13,0
"SIOUX RAPIDS 4 E, IA US",2016,4,14,0
"SIOUX RAPIDS 4 E, IA US",2016,4,15,0
"SIOUX RAPIDS 4 E, IA US",2016,4,16,0
"SIOUX RAPIDS 4 E, IA US",2016,4,17,0
"SIOUX RAPIDS 4 E, IA US",2016,4,18,0.51
"SIOUX RAPIDS 4 E, IA US",2016,4,19,0
"SIOUX RAPIDS 4 E, IA US",2016,4,20,0.92
"SIOUX RAPIDS 4 E, IA US",2016,4,21,0.01
"SIOUX RAPIDS 4 E, IA US",2016,4,22,0
"SIOUX RAPIDS 4 E, IA US",2016,4,23,0
"SIOUX RAPIDS 4 E, IA US",2016,4,24,1.03
"SIOUX RAPIDS 4 E, IA US",2016,4,25,0.47
"SIOUX RAPIDS 4 E, IA US",2016,4,26,0
"SIOUX RAPIDS 4 E, IA US",2016,4,27,0.89
"SIOUX RAPIDS 4 E, IA US",2016,4,28,0.32
"SIOUX RAPIDS 4 E, IA US",2016,4,29,0
"SIOUX RAPIDS 4 E, IA US",2016,4,30,0.92
"SIOUX RAPIDS 4 E, IA US",2016,5,1,0.16
"SIOUX RAPIDS 4 E, IA US",2016,5,2,0
"SIOUX RAPIDS 4 E, IA US",2016,5,3,0
"SIOUX RAPIDS 4 E, IA US",2016,5,4,0
"SIOUX RAPIDS 4 E, IA US",2016,5,5,0
"SIOUX RAPIDS 4 E, IA US",2016,5,6,0
"SIOUX RAPIDS 4 E, IA US",2016,5,7,0.11
"SIOUX RAPIDS 4 E, IA US",2016,5,8,0.04
"SIOUX RAPIDS 4 E, IA US",2016,5,9,0.48
"SIOUX RAPIDS 4 E, IA US",2016,5,10,0.23
"SIOUX RAPIDS 4 E, IA US",2016,5,11,0.33
"SIOUX RAPIDS 4 E, IA US",2016,5,12,0
"SIOUX RAPIDS 4 E, IA US",2016,5,13,0.08
"SIOUX RAPIDS 4 E, IA US",2016,5,14,0
"SIOUX RAPIDS 4 E, IA US",2016,5,15,0
"SIOUX RAPIDS 4 E, IA US",2016,5,16,0
"SIOUX RAPIDS 4 E, IA US",2016,5,17,0
"SIOUX RAPIDS 4 E, IA US",2016,5,18,0
"SIOUX RAPIDS 4 E, IA US",2016,5,19,0
"SIOUX RAPIDS 4 E, IA US",2016,5,20,0
"SIOUX RAPIDS 4 E, IA US",2016,5,21,0
"SIOUX RAPIDS 4 E, IA US",2016,5,22,0
"SIOUX RAPIDS 4 E, IA US",2016,5,23,0.62
"SIOUX RAPIDS 4 E, IA US",2016,5,24,0.02
"SIOUX RAPIDS 4 E, IA US",2016,5,25,0.04
"SIOUX RAPIDS 4 E, IA US",2016,5,26,0.43
"SIOUX RAPIDS 4 E, IA US",2016,5,27,0
"SIOUX RAPIDS 4 E, IA US",2016,5,28,0.2
"SIOUX RAPIDS 4 E, IA US",2016,5,29,0
"SIOUX RAPIDS 4 E, IA US",2016,5,30,0.17
"SIOUX RAPIDS 4 E, IA US",2016,5,31,0.47
"SIOUX RAPIDS 4 E, IA US",2016,6,1,0
"SIOUX RAPIDS 4 E, IA US",2016,6,2,0
"SIOUX RAPIDS 4 E, IA US",2016,6,3,0.06
"SIOUX RAPIDS 4 E, IA US",2016,6,4,0
"SIOUX RAPIDS 4 E, IA US",2016,6,5,0
"SIOUX RAPIDS 4 E, IA US",2016,6,6,0
"SIOUX RAPIDS 4 E, IA US",2016,6,7,0
"SIOUX RAPIDS 4 E, IA US",2016,6,8,0
"SIOUX RAPIDS 4 E, IA US",2016,6,9,0
"SIOUX RAPIDS 4 E, IA US",2016,6,10,0.1
"SIOUX RAPIDS 4 E, IA US",2016,6,11,0
"SIOUX RAPIDS 4 E, IA US",2016,6,12,0
"SIOUX RAPIDS 4 E, IA US",2016,6,13,0.12
"SIOUX RAPIDS 4 E, IA US",2016,6,14,1.02
"SIOUX RAPIDS 4 E, IA US",2016,6,15,0
"SIOUX RAPIDS 4 E, IA US",2016,6,16,0
"SIOUX RAPIDS 4 E, IA US",2016,6,17,0.01
"SIOUX RAPIDS 4 E, IA US",2016,6,18,0
"SIOUX RAPIDS 4 E, IA US",2016,6,19,0
"SIOUX RAPIDS 4 E, IA US",2016,6,20,0
"SIOUX RAPIDS 4 E, IA US",2016,6,21,0.02
"SIOUX RAPIDS 4 E, IA US",2016,6,22,0.05
"SIOUX RAPIDS 4 E, IA US",2016,6,23,0
"SIOUX RAPIDS 4 E, IA US",2016,6,24,0
"SIOUX RAPIDS 4 E, IA US",2016,6,25,0
"SIOUX RAPIDS 4 E, IA US",2016,6,26,0
"SIOUX RAPIDS 4 E, IA US",2016,6,27,0
"SIOUX RAPIDS 4 E, IA US",2016,6,28,0
"SIOUX RAPIDS 4 E, IA US",2016,6,29,0.11
"SIOUX RAPIDS 4 E, IA US",2016,6,30,0
"SIOUX RAPIDS 4 E, IA US",2016,7,1,0
"SIOUX RAPIDS 4 E, IA US",2016,7,2,0
"SIOUX RAPIDS 4 E, IA US",2016,7,3,0
"SIOUX RAPIDS 4 E, IA US",2016,7,4,0
"SIOUX RAPIDS 4 E, IA US",2016,7,5,0
"SIOUX RAPIDS 4 E, IA US",2016,7,6,0
"SIOUX RAPIDS 4 E, IA US",2016,7,7,0.88
"SIOUX RAPIDS 4 E, IA US",2016,7,8,0
"SIOUX RAPIDS 4 E, IA US",2016,7,9,0
"SIOUX RAPIDS 4 E, IA US",2016,7,10,0.13
"SIOUX RAPIDS 4 E, IA US",2016,7,11,0.24
"SIOUX RAPIDS 4 E, IA US",2016,7,12,0
"SIOUX RAPIDS 4 E, IA US",2016,7,13,0.03
"SIOUX RAPIDS 4 E, IA US",2016,7,14,0
"SIOUX RAPIDS 4 E, IA US",2016,7,15,0
"SIOUX RAPIDS 4 E, IA US",2016,7,16,0
"SIOUX RAPIDS 4 E, IA US",2016,7,17,0.85
"SIOUX RAPIDS 4 E, IA US",2016,7,18,0
"SIOUX RAPIDS 4 E, IA US",2016,7,19,1.18
"SIOUX RAPIDS 4 E, IA US",2016,7,20,0
"SIOUX RAPIDS 4 E, IA US",2016,7,21,0
"SIOUX RAPIDS 4 E, IA US",2016,7,22,0
"SIOUX RAPIDS 4 E, IA US",2016,7,23,0.22
"SIOUX RAPIDS 4 E, IA US",2016,7,24,0
"SIOUX RAPIDS 4 E, IA US",2016,7,25,0
"SIOUX RAPIDS 4 E, IA US",2016,7,26,0
"SIOUX RAPIDS 4 E, IA US",2016,7,27,0
"SIOUX RAPIDS 4 E, IA US",2016,7,28,0
"SIOUX RAPIDS 4 E, IA US",2016,7,29,0
"SIOUX RAPIDS 4 E, IA US",2016,7,30,0
"SIOUX RAPIDS 4 E, IA US",2016,7,31,0.11
"SIOUX RAPIDS 4 E, IA US",2016,8,1,0.11
"SIOUX RAPIDS 4 E, IA US",2016,8,2,0
"SIOUX RAPIDS 4 E, IA US",2016,8,3,0
"SIOUX RAPIDS 4 E, IA US",2016,8,4,0
"SIOUX RAPIDS 4 E, IA US",2016,8,5,0
"SIOUX RAPIDS 4 E, IA US",2016,8,6,0
"SIOUX RAPIDS 4 E, IA US",2016,8,7,0.01
"SIOUX RAPIDS 4 E, IA US",2016,8,8,0
"SIOUX RAPIDS 4 E, IA US",2016,8,9,0
"SIOUX RAPIDS 4 E, IA US",2016,8,10,0.05
"SIOUX RAPIDS 4 E, IA US",2016,8,11,2.62
"SIOUX RAPIDS 4 E, IA US",2016,8,12,0.21
"SIOUX RAPIDS 4 E, IA US",2016,8,13,0.02
"SIOUX RAPIDS 4 E, IA US",2016,8,14,0
"SIOUX RAPIDS 4 E, IA US",2016,8,15,0
"SIOUX RAPIDS 4 E, IA US",2016,8,16,0
"SIOUX RAPIDS 4 E, IA US",2016,8,17,0
"SIOUX RAPIDS 4 E, IA US",2016,8,18,0
"SIOUX RAPIDS 4 E, IA US",2016,8,19,0
"SIOUX RAPIDS 4 E, IA US",2016,8,20,0.32
"SIOUX RAPIDS 4 E, IA US",2016,8,21,0
"SIOUX RAPIDS 4 E, IA US",2016,8,22,0
"SIOUX RAPIDS 4 E, IA US",2016,8,23,1.65
"SIOUX RAPIDS 4 E, IA US",2016,8,24,0
"SIOUX RAPIDS 4 E, IA US",2016,8,25,0
"SIOUX RAPIDS 4 E, IA US",2016,8,26,0
"SIOUX RAPIDS 4 E, IA US",2016,8,27,0
"SIOUX RAPIDS 4 E, IA US",2016,8,28,0
"SIOUX RAPIDS 4 E, IA US",2016,8,29,0
"SIOUX RAPIDS 4 E, IA US",2016,8,30,0.08
"SIOUX RAPIDS 4 E, IA US",2016,8,31,0
"SIOUX RAPIDS 4 E, IA US",2016,9,1,0
"SIOUX RAPIDS 4 E, IA US",2016,9,2,0
"SIOUX RAPIDS 4 E, IA US",2016,9,3,0
"SIOUX RAPIDS 4 E, IA US",2016,9,4,0
"SIOUX RAPIDS 4 E, IA US",2016,9,5,0.99
"SIOUX RAPIDS 4 E, IA US",2016,9,6,0
"SIOUX RAPIDS 4 E, IA US",2016,9,7,2.33
"SIOUX RAPIDS 4 E, IA US",2016,9,8,0
"SIOUX RAPIDS 4 E, IA US",2016,9,9,0.83
"SIOUX RAPIDS 4 E, IA US",2016,9,10,0
"SIOUX RAPIDS 4 E, IA US",2016,9,11,0
"SIOUX RAPIDS 4 E, IA US",2016,9,12,0
"SIOUX RAPIDS 4 E, IA US",2016,9,13,0
"SIOUX RAPIDS 4 E, IA US",2016,9,14,0
"SIOUX RAPIDS 4 E, IA US",2016,9,15,3.12
"SIOUX RAPIDS 4 E, IA US",2016,9,16,0
"SIOUX RAPIDS 4 E, IA US",2016,9,17,0
"SIOUX RAPIDS 4 E, IA US",2016,9,18,0
"SIOUX RAPIDS 4 E, IA US",2016,9,19,0
"SIOUX RAPIDS 4 E, IA US",2016,9,20,0
"SIOUX RAPIDS 4 E, IA US",2016,9,21,0
"SIOUX RAPIDS 4 E, IA US",2016,9,22,0.16
"SIOUX RAPIDS 4 E, IA US",2016,9,23,0.12
"SIOUX RAPIDS 4 E, IA US",2016,9,24,0.21
"SIOUX RAPIDS 4 E, IA US",2016,9,25,0.7
"SIOUX RAPIDS 4 E, IA US",2016,9,26,0
"SIOUX RAPIDS 4 E, IA US",2016,9,27,0
"SIOUX RAPIDS 4 E, IA US",2016,9,28,0
"SIOUX RAPIDS 4 E, IA US",2016,9,29,0
"SIOUX RAPIDS 4 E, IA US",2016,9,30,0
"SIOUX RAPIDS 4 E, IA US",2016,10,1,0
"SIOUX RAPIDS 4 E, IA US",2016,10,2,0
"SIOUX RAPIDS 4 E, IA US",2016,10,3,0
"SIOUX RAPIDS 4 E, IA US",2016,10,4,1.86
"SIOUX RAPIDS 4 E, IA US",2016,10,5,0.57
"SIOUX RAPIDS 4 E, IA US",2016,10,6,0.42
"SIOUX RAPIDS 4 E, IA US",2016,10,7,0.16
"SIOUX RAPIDS 4 E, IA US",2016,10,8,0
"SIOUX RAPIDS 4 E, IA US",2016,10,9,0
"SIOUX RAPIDS 4 E, IA US",2016,10,10,0
"SIOUX RAPIDS 4 E, IA US",2016,10,11,0
"SIOUX RAPIDS 4 E, IA US",2016,10,12,0.05
"SIOUX RAPIDS 4 E, IA US",2016,10,13,0
"SIOUX RAPIDS 4 E, IA US",2016,10,14,0
"SIOUX RAPIDS 4 E, IA US",2016,10,15,0
"SIOUX RAPIDS 4 E, IA US",2016,10,16,0
"SIOUX RAPIDS 4 E, IA US",2016,10,17,0
"SIOUX RAPIDS 4 E, IA US",2016,10,18,0
"SIOUX RAPIDS 4 E, IA US",2016,10,19,0
"SIOUX RAPIDS 4 E, IA US",2016,10,20,0
"SIOUX RAPIDS 4 E, IA US",2016,10,21,0
"SIOUX RAPIDS 4 E, IA US",2016,10,22,0
"SIOUX RAPIDS 4 E, IA US",2016,10,23,0
"SIOUX RAPIDS 4 E, IA US",2016,10,24,0
"SIOUX RAPIDS 4 E, IA US",2016,10,25,0.09
"SIOUX RAPIDS 4 E, IA US",2016,10,26,0.66
"SIOUX RAPIDS 4 E, IA US",2016,10,27,0
"SIOUX RAPIDS 4 E, IA US",2016,10,28,0
"SIOUX RAPIDS 4 E, IA US",2016,10,29,0
"SIOUX RAPIDS 4 E, IA US",2016,10,30,0
"SIOUX RAPIDS 4 E, IA US",2016,10,31,0.01
"SIOUX RAPIDS 4 E, IA US",2016,11,1,0
"SIOUX RAPIDS 4 E, IA US",2016,11,2,0
"SIOUX RAPIDS 4 E, IA US",2016,11,3,0
"SIOUX RAPIDS 4 E, IA US",2016,11,4,0
"SIOUX RAPIDS 4 E, IA US",2016,11,5,0
"SIOUX RAPIDS 4 E, IA US",2016,11,6,0
"SIOUX RAPIDS 4 E, IA US",2016,11,7,0
"SIOUX RAPIDS 4 E, IA US",2016,11,8,0
"SIOUX RAPIDS 4 E, IA US",2016,11,9,0
"SIOUX RAPIDS 4 E, IA US",2016,11,10,0
"SIOUX RAPIDS 4 E, IA US",2016,11,11,0
"SIOUX RAPIDS 4 E, IA US",2016,11,12,0
"SIOUX RAPIDS 4 E, IA US",2016,11,13,0
"SIOUX RAPIDS 4 E, IA US",2016,11,14,0
"SIOUX RAPIDS 4 E, IA US",2016,11,15,0
"SIOUX RAPIDS 4 E, IA US",2016,11,16,0
"SIOUX RAPIDS 4 E, IA US",2016,11,17,0
"SIOUX RAPIDS 4 E, IA US",2016,11,18,0.07
"SIOUX RAPIDS 4 E, IA US",2016,11,19,0
"SIOUX RAPIDS 4 E, IA US",2016,11,20,0
"SIOUX RAPIDS 4 E, IA US",2016,11,21,0
"SIOUX RAPIDS 4 E, IA US",2016,11,22,0.83
"SIOUX RAPIDS 4 E, IA US",2016,11,23,0
"SIOUX RAPIDS 4 E, IA US",2016,11,24,0
"SIOUX RAPIDS 4 E, IA US",2016,11,25,0
"SIOUX RAPIDS 4 E, IA US",2016,11,26,0
"SIOUX RAPIDS 4 E, IA US",2016,11,27,0.24
"SIOUX RAPIDS 4 E, IA US",2016,11,28,0
"SIOUX RAPIDS 4 E, IA US",2016,11,29,0
"SIOUX RAPIDS 4 E, IA US",2016,11,30,0.05
"SIOUX RAPIDS 4 E, IA US",2016,12,1,0
"SIOUX RAPIDS 4 E, IA US",2016,12,2,0
"SIOUX RAPIDS 4 E, IA US",2016,12,3,0.08
"SIOUX RAPIDS 4 E, IA US",2016,12,4,0.02
"SIOUX RAPIDS 4 E, IA US",2016,12,5,0
"SIOUX RAPIDS 4 E, IA US",2016,12,6,0
"SIOUX RAPIDS 4 E, IA US",2016,12,7,0
"SIOUX RAPIDS 4 E, IA US",2016,12,8,0
"SIOUX RAPIDS 4 E, IA US",2016,12,9,0
"SIOUX RAPIDS 4 E, IA US",2016,12,10,0.04
"SIOUX RAPIDS 4 E, IA US",2016,12,11,0.01
"SIOUX RAPIDS 4 E, IA US",2016,12,12,0
"SIOUX RAPIDS 4 E, IA US",2016,12,13,0
"SIOUX RAPIDS 4 E, IA US",2016,12,14,0
"SIOUX RAPIDS 4 E, IA US",2016,12,15,0
"SIOUX RAPIDS 4 E, IA US",2016,12,16,0.11
"SIOUX RAPIDS 4 E, IA US",2016,12,17,0.05
"SIOUX RAPIDS 4 E, IA US",2016,12,18,0
"SIOUX RAPIDS 4 E, IA US",2016,12,19,0
"SIOUX RAPIDS 4 E, IA US",2016,12,20,0
"SIOUX RAPIDS 4 E, IA US",2016,12,21,0
"SIOUX RAPIDS 4 E, IA US",2016,12,22,0
"SIOUX RAPIDS 4 E, IA US",2016,12,23,0.09
"SIOUX RAPIDS 4 E, IA US",2016,12,24,0
"SIOUX RAPIDS 4 E, IA US",2016,12,25,0.56
"SIOUX RAPIDS 4 E, IA US",2016,12,26,0
"SIOUX RAPIDS 4 E, IA US",2016,12,27,0
"SIOUX RAPIDS 4 E, IA US",2016,12,28,0
"SIOUX RAPIDS 4 E, IA US",2016,12,29,0
"SIOUX RAPIDS 4 E, IA US",2016,12,30,0
"SIOUX RAPIDS 4 E, IA US",2016,12,31,0
"SIOUX RAPIDS 4 E, IA US",2017,1,1,0
"SIOUX RAPIDS 4 E, IA US",2017,1,2,0
"SIOUX RAPIDS 4 E, IA US",2017,1,3,0
"SIOUX RAPIDS 4 E, IA US",2017,1,4,0
"SIOUX RAPIDS 4 E, IA US",2017,1,5,0
"SIOUX RAPIDS 4 E, IA US",2017,1,6,0
"SIOUX RAPIDS 4 E, IA US",2017,1,7,0
"SIOUX RAPIDS 4 E, IA US",2017,1,8,0
"SIOUX RAPIDS 4 E, IA US",2017,1,9,0
"SIOUX RAPIDS 4 E, IA US",2017,1,10,0.04
"SIOUX RAPIDS 4 E, IA US",2017,1,11,0
"SIOUX RAPIDS 4 E, IA US",2017,1,12,0
"SIOUX RAPIDS 4 E, IA US",2017,1,13,0.03
"SIOUX RAPIDS 4 E, IA US",2017,1,14,0
"SIOUX RAPIDS 4 E, IA US",2017,1,15,0
"SIOUX RAPIDS 4 E, IA US",2017,1,16,0.44
"SIOUX RAPIDS 4 E, IA US",2017,1,17,0
"SIOUX RAPIDS 4 E, IA US",2017,1,18,0
"SIOUX RAPIDS 4 E, IA US",2017,1,19,0
"SIOUX RAPIDS 4 E, IA US",2017,1,20,0
"SIOUX RAPIDS 4 E, IA US",2017,1,21,0
"SIOUX RAPIDS 4 E, IA US",2017,1,22,0.01
"SIOUX RAPIDS 4 E, IA US",2017,1,23,0
"SIOUX RAPIDS 4 E, IA US",2017,1,24,0.24
"SIOUX RAPIDS 4 E, IA US",2017,1,25,0.16
"SIOUX RAPIDS 4 E, IA US",2017,1,26,0
"SIOUX RAPIDS 4 E, IA US",2017,1,27,0
"SIOUX RAPIDS 4 E, IA US",2017,1,28,0
"SIOUX RAPIDS 4 E, IA US",2017,1,29,0
"SIOUX RAPIDS 4 E, IA US",2017,1,30,0
"SIOUX RAPIDS 4 E, IA US",2017,1,31,0
"SIOUX RAPIDS 4 E, IA US",2017,2,1,0
"SIOUX RAPIDS 4 E, IA US",2017,2,2,0
"SIOUX RAPIDS 4 E, IA US",2017,2,3,0
"SIOUX RAPIDS 4 E, IA US",2017,2,4,0
"SIOUX RAPIDS 4 E, IA US",2017,2,5,0
"SIOUX RAPIDS 4 E, IA US",2017,2,6,0
"SIOUX RAPIDS 4 E, IA US",2017,2,7,0
"SIOUX RAPIDS 4 E, IA US",2017,2,8,0
"SIOUX RAPIDS 4 E, IA US",2017,2,9,0
"SIOUX RAPIDS 4 E, IA US",2017,2,10,0
"SIOUX RAPIDS 4 E, IA US",2017,2,11,0.06
"SIOUX RAPIDS 4 E, IA US",2017,2,12,0.02
"SIOUX RAPIDS 4 E, IA US",2017,2,13,0
"SIOUX RAPIDS 4 E, IA US",2017,2,14,0
"SIOUX RAPIDS 4 E, IA US",2017,2,15,0
"SIOUX RAPIDS 4 E, IA US",2017,2,16,0
"SIOUX RAPIDS 4 E, IA US",2017,2,17,0
"SIOUX RAPIDS 4 E, IA US",2017,2,18,0
"SIOUX RAPIDS 4 E, IA US",2017,2,19,0
"SIOUX RAPIDS 4 E, IA US",2017,2,20,0.18
"SIOUX RAPIDS 4 E, IA US",2017,2,21,0
"SIOUX RAPIDS 4 E, IA US",2017,2,22,0
"SIOUX RAPIDS 4 E, IA US",2017,2,23,0.06
"SIOUX RAPIDS 4 E, IA US",2017,2,24,0.31
"SIOUX RAPIDS 4 E, IA US",2017,2,25,0
"SIOUX RAPIDS 4 E, IA US",2017,2,26,0
"SIOUX RAPIDS 4 E, IA US",2017,2,27,0
"SIOUX RAPIDS 4 E, IA US",2017,2,28,0
"SIOUX RAPIDS 4 E, IA US",2017,3,1,0.09
"SIOUX RAPIDS 4 E, IA US",2017,3,2,0.01
"SIOUX RAPIDS 4 E, IA US",2017,3,3,0
"SIOUX RAPIDS 4 E, IA US",2017,3,4,0
"SIOUX RAPIDS 4 E, IA US",2017,3,5,0
"SIOUX RAPIDS 4 E, IA US",2017,3,6,0.11
"SIOUX RAPIDS 4 E, IA US",2017,3,7,0
"SIOUX RAPIDS 4 E, IA US",2017,3,8,0
"SIOUX RAPIDS 4 E, IA US",2017,3,9,0
"SIOUX RAPIDS 4 E, IA US",2017,3,10,0
"SIOUX RAPIDS 4 E, IA US",2017,3,11,0
"SIOUX RAPIDS 4 E, IA US",2017,3,12,0.1
"SIOUX RAPIDS 4 E, IA US",2017,3,13,0.07
"SIOUX RAPIDS 4 E, IA US",2017,3,14,0
"SIOUX RAPIDS 4 E, IA US",2017,3,15,0
"SIOUX RAPIDS 4 E, IA US",2017,3,16,0
"SIOUX RAPIDS 4 E, IA US",2017,3,17,0
"SIOUX RAPIDS 4 E, IA US",2017,3,18,0
"SIOUX RAPIDS 4 E, IA US",2017,3,19,0
"SIOUX RAPIDS 4 E, IA US",2017,3,20,0
"SIOUX RAPIDS 4 E, IA US",2017,3,21,0
"SIOUX RAPIDS 4 E, IA US",2017,3,22,0
"SIOUX RAPIDS 4 E, IA US",2017,3,23,0.11
"SIOUX RAPIDS 4 E, IA US",2017,3,24,0.18
"SIOUX RAPIDS 4 E, IA US",2017,3,25,0.01
"SIOUX RAPIDS 4 E, IA US",2017,3,26,0
"SIOUX RAPIDS 4 E, IA US",2017,3,27,0
"SIOUX RAPIDS 4 E, IA US",2017,3,28,0
"SIOUX RAPIDS 4 E, IA US",2017,3,29,0.68
"SIOUX RAPIDS 4 E, IA US",2017,3,30,0.02
"SIOUX RAPIDS 4 E, IA US",2017,3,31,0
"SIOUX RAPIDS 4 E, IA US",2017,4,1,0
"SIOUX RAPIDS 4 E, IA US",2017,4,2,0
"SIOUX RAPIDS 4 E, IA US",2017,4,3,0.03
"SIOUX RAPIDS 4 E, IA US",2017,4,4,0.21
"SIOUX RAPIDS 4 E, IA US",2017,4,5,0
"SIOUX RAPIDS 4 E, IA US",2017,4,6,0
"SIOUX RAPIDS 4 E, IA US",2017,4,7,0
"SIOUX RAPIDS 4 E, IA US",2017,4,8,0
"SIOUX RAPIDS 4 E, IA US",2017,4,9,0
"SIOUX RAPIDS 4 E, IA US",2017,4,10,0.25
"SIOUX RAPIDS 4 E, IA US",2017,4,11,0
"SIOUX RAPIDS 4 E, IA US",2017,4,12,0.05
"SIOUX RAPIDS 4 E, IA US",2017,4,13,0.05
"SIOUX RAPIDS 4 E, IA US",2017,4,14,0.27
"SIOUX RAPIDS 4 E, IA US",2017,4,15,0.12
"SIOUX RAPIDS 4 E, IA US",2017,4,16,0.03
"SIOUX RAPIDS 4 E, IA US",2017,4,17,0
"SIOUX RAPIDS 4 E, IA US",2017,4,18,0.23
"SIOUX RAPIDS 4 E, IA US",2017,4,19,0.82
"SIOUX RAPIDS 4 E, IA US",2017,4,20,0
"SIOUX RAPIDS 4 E, IA US",2017,4,21,0
"SIOUX RAPIDS 4 E, IA US",2017,4,22,0
"SIOUX RAPIDS 4 E, IA US",2017,4,23,0
"SIOUX RAPIDS 4 E, IA US",2017,4,24,0
"SIOUX RAPIDS 4 E, IA US",2017,4,25,0.05
"SIOUX RAPIDS 4 E, IA US",2017,4,26,0.26
"SIOUX RAPIDS 4 E, IA US",2017,4,27,0
"SIOUX RAPIDS 4 E, IA US",2017,4,28,0
"SIOUX RAPIDS 4 E, IA US",2017,4,29,0
"SIOUX RAPIDS 4 E, IA US",2017,4,30,1.53
"SIOUX RAPIDS 4 E, IA US",2017,5,1,0.18
"SIOUX RAPIDS 4 E, IA US",2017,5,2,0
"SIOUX RAPIDS 4 E, IA US",2017,5,3,0.03
"SIOUX RAPIDS 4 E, IA US",2017,5,4,0
"SIOUX RAPIDS 4 E, IA US",2017,5,5,0
"SIOUX RAPIDS 4 E, IA US",2017,5,6,0
"SIOUX RAPIDS 4 E, IA US",2017,5,7,0
"SIOUX RAPIDS 4 E, IA US",2017,5,8,0.18
"SIOUX RAPIDS 4 E, IA US",2017,5,9,0
"SIOUX RAPIDS 4 E, IA US",2017,5,10,0.28
"SIOUX RAPIDS 4 E, IA US",2017,5,11,0
"SIOUX RAPIDS 4 E, IA US",2017,5,12,0
"SIOUX RAPIDS 4 E, IA US",2017,5,13,0
"SIOUX RAPIDS 4 E, IA US",2017,5,14,0
"SIOUX RAPIDS 4 E, IA US",2017,5,15,0.03
"SIOUX RAPIDS 4 E, IA US",2017,5,16,0.34
"SIOUX RAPIDS 4 E, IA US",2017,5,17,0.67
"SIOUX RAPIDS 4 E, IA US",2017,5,18,0
"SIOUX RAPIDS 4 E, IA US",2017,5,19,0.44
"SIOUX RAPIDS 4 E, IA US",2017,5,20,1.3
"SIOUX RAPIDS 4 E, IA US",2017,5,21,0
"SIOUX RAPIDS 4 E, IA US",2017,5,22,0.15
"SIOUX RAPIDS 4 E, IA US",2017,5,23,0.12
"SIOUX RAPIDS 4 E, IA US",2017,5,24,0
"SIOUX RAPIDS 4 E, IA US",2017,5,25,0
"SIOUX RAPIDS 4 E, IA US",2017,5,26,0
"SIOUX RAPIDS 4 E, IA US",2017,5,27,0
"SIOUX RAPIDS 4 E, IA US",2017,5,28,0
"SIOUX RAPIDS 4 E, IA US",2017,5,29,0
"SIOUX RAPIDS 4 E, IA US",2017,5,30,0
"SIOUX RAPIDS 4 E, IA US",2017,5,31,0
"SIOUX RAPIDS 4 E, IA US",2017,6,1,0
"SIOUX RAPIDS 4 E, IA US",2017,6,2,0
"SIOUX RAPIDS 4 E, IA US",2017,6,3,0
"SIOUX RAPIDS 4 E, IA US",2017,6,4,0
"SIOUX RAPIDS 4 E, IA US",2017,6,5,0
"SIOUX RAPIDS 4 E, IA US",2017,6,6,0
"SIOUX RAPIDS 4 E, IA US",2017,6,7,0
"SIOUX RAPIDS 4 E, IA US",2017,6,8,0
"SIOUX RAPIDS 4 E, IA US",2017,6,9,0
"SIOUX RAPIDS 4 E, IA US",2017,6,10,0
"SIOUX RAPIDS 4 E, IA US",2017,6,11,0
"SIOUX RAPIDS 4 E, IA US",2017,6,12,0.27
"SIOUX RAPIDS 4 E, IA US",2017,6,13,0.07
"SIOUX RAPIDS 4 E, IA US",2017,6,14,0.2
"SIOUX RAPIDS 4 E, IA US",2017,6,15,0
"SIOUX RAPIDS 4 E, IA US",2017,6,16,0.21
"SIOUX RAPIDS 4 E, IA US",2017,6,17,0.08
"SIOUX RAPIDS 4 E, IA US",2017,6,18,0
"SIOUX RAPIDS 4 E, IA US",2017,6,19,0
"SIOUX RAPIDS 4 E, IA US",2017,6,20,0
"SIOUX RAPIDS 4 E, IA US",2017,6,21,0.49
"SIOUX RAPIDS 4 E, IA US",2017,6,22,0
"SIOUX RAPIDS 4 E, IA US",2017,6,23,0
"SIOUX RAPIDS 4 E, IA US",2017,6,24,0
"SIOUX RAPIDS 4 E, IA US",2017,6,25,0.11
"SIOUX RAPIDS 4 E, IA US",2017,6,26,0
"SIOUX RAPIDS 4 E, IA US",2017,6,27,0
"SIOUX RAPIDS 4 E, IA US",2017,6,28,0.84
"SIOUX RAPIDS 4 E, IA US",2017,6,29,0.13
"SIOUX RAPIDS 4 E, IA US",2017,6,30,0.01
"SIOUX RAPIDS 4 E, IA US",2017,7,1,0
"SIOUX RAPIDS 4 E, IA US",2017,7,2,0
"SIOUX RAPIDS 4 E, IA US",2017,7,3,0
"SIOUX RAPIDS 4 E, IA US",2017,7,4,0
"SIOUX RAPIDS 4 E, IA US",2017,7,5,0
"SIOUX RAPIDS 4 E, IA US",2017,7,6,0
"SIOUX RAPIDS 4 E, IA US",2017,7,7,0
"SIOUX RAPIDS 4 E, IA US",2017,7,8,0
"SIOUX RAPIDS 4 E, IA US",2017,7,9,0
"SIOUX RAPIDS 4 E, IA US",2017,7,10,0
